,Airline,Source,Destination,Route,Duration,Total_Stops,Additional_Info,Price,Date,Month,Dep_Hour,Dep_Minute,Arr_Hour,Arr_Minute
5763,6,2,1,115,460,2,8,18275,3,6,17,50,1,30
5764,3,2,1,104,810,1,8,6093,6,6,7,30,21,0
5765,4,2,1,102,1365,2,8,14861,9,3,5,40,4,25
5766,3,3,0,64,155,0,8,4804,18,5,11,30,14,5
5767,4,3,0,73,1365,1,5,9314,1,5,20,25,19,10
5768,6,2,1,104,615,1,8,9794,9,5,8,45,19,0
5769,4,2,1,116,810,2,5,13029,21,5,5,30,19,0
5770,8,3,0,64,150,0,7,3841,3,6,17,10,19,40
5771,4,0,2,5,315,1,8,12284,18,3,8,0,13,15
5772,4,2,1,104,395,1,8,14714,9,6,21,50,4,25
5773,4,3,0,66,965,1,5,7064,1,4,6,30,22,35
5774,4,0,2,18,180,0,5,5198,18,5,7,10,10,10
5775,4,3,0,66,590,1,8,14781,15,5,6,30,16,20
5776,1,2,1,105,1380,2,8,13381,24,6,20,15,19,15
5777,1,2,1,106,170,0,8,6094,1,6,5,10,8,0
5778,3,2,1,111,320,1,8,5298,1,6,6,50,12,10
5779,6,2,1,104,660,1,8,7408,27,6,10,0,21,0
5780,4,3,0,66,890,1,8,14388,12,5,21,10,12,0
5781,1,2,1,97,1410,2,8,9443,24,6,19,45,19,15
5782,1,2,1,110,2170,2,8,11762,3,3,7,5,19,15
5783,1,2,1,121,1255,1,8,7480,27,6,12,30,9,25
5784,3,2,1,106,195,0,8,5406,15,3,5,35,8,50
5785,4,2,1,106,195,0,8,9564,12,6,11,0,14,15
5786,4,2,1,116,560,2,5,10368,9,6,9,40,19,0
5787,3,2,1,121,315,1,8,5636,9,5,7,15,12,30
5788,8,4,3,48,90,0,7,1965,9,5,22,45,0,15
5789,4,3,0,66,450,1,8,12739,12,6,21,10,4,40
5790,3,3,0,64,155,0,8,4148,12,3,14,20,16,55
5791,3,2,1,104,860,1,8,7191,9,5,6,40,21,0
5792,4,2,1,104,1280,1,5,10262,6,6,7,5,4,25
5793,10,3,0,73,630,1,8,12312,24,3,9,55,20,25
5794,4,2,1,104,1485,1,5,10262,3,6,18,15,19,0
5795,4,2,1,106,195,0,8,9564,15,6,11,0,14,15
5796,4,3,0,66,1335,1,8,13759,24,3,6,30,4,45
5797,10,3,0,73,1640,1,8,8610,6,5,17,0,20,20
5798,4,2,1,104,360,1,8,14714,15,6,13,0,19,0
5799,3,0,2,18,170,0,8,4823,3,6,8,30,11,20
5800,0,2,1,103,470,1,8,6451,27,5,7,55,15,45
5801,4,2,1,104,300,1,8,16079,21,5,14,0,19,0
5802,4,2,1,106,195,0,5,7202,1,6,11,0,14,15
5803,3,0,2,18,170,0,8,4944,24,3,23,30,2,20
5804,8,0,2,18,160,0,8,3625,1,6,5,55,8,35
5805,4,3,0,66,1315,1,5,9663,9,5,14,5,12,0
5806,6,2,1,104,520,1,8,9794,15,5,10,20,19,0
5807,8,4,3,48,90,0,8,2437,1,5,13,15,14,45
5808,6,2,1,104,930,1,8,13377,15,6,10,0,1,30
5809,4,3,0,66,520,1,5,8586,6,6,20,0,4,40
5810,4,0,2,5,380,1,8,19225,6,3,8,55,15,15
5811,4,2,1,104,335,1,8,15554,18,5,22,50,4,25
5812,4,3,0,73,750,1,8,12121,1,5,9,35,22,5
5813,3,0,2,18,170,0,8,3943,27,5,10,10,13,0
5814,4,0,2,5,695,1,8,13555,18,3,21,25,9,0
5815,3,0,2,18,185,0,8,4990,21,6,18,15,21,20
5816,1,2,1,103,1590,1,8,8854,6,3,20,30,23,0
5817,6,2,1,111,540,1,8,7878,27,5,7,10,16,10
5818,10,0,2,18,165,0,8,8028,3,3,9,50,12,35
5819,4,3,0,66,800,1,5,8586,9,5,18,55,8,15
5820,1,3,0,74,1215,2,8,15164,1,5,17,30,13,45
5821,4,0,2,5,495,1,8,12284,18,3,7,0,15,15
5822,4,4,3,48,85,0,5,4995,21,6,7,5,8,30
5823,6,2,1,104,630,1,8,10051,27,5,8,45,19,15
5824,4,3,0,66,1200,1,5,9663,21,5,14,5,10,5
5825,1,3,0,72,1345,2,8,14424,1,5,7,0,5,25
5826,4,2,1,104,540,1,8,14714,15,6,10,0,19,0
5827,1,4,3,48,90,0,8,3100,24,5,13,55,15,25
5828,3,2,1,103,320,1,8,6493,6,6,17,5,22,25
5829,4,3,0,66,1025,1,8,14571,6,6,6,30,23,35
5830,4,2,1,116,810,2,5,10368,15,6,5,30,19,0
5831,4,2,1,104,805,1,8,14714,3,6,15,0,4,25
5832,8,1,4,127,135,0,7,3543,18,5,8,20,10,35
5833,0,3,0,73,710,1,8,6810,6,6,7,35,19,25
5834,8,3,0,64,150,0,7,5201,24,3,9,0,11,30
5835,6,2,1,104,480,1,8,13377,24,6,17,30,1,30
5836,7,2,1,104,680,1,8,14629,21,3,7,30,18,50
5837,3,2,1,104,810,1,8,6093,9,4,7,30,21,0
5838,6,2,1,109,835,3,8,15419,12,6,11,35,1,30
5839,1,3,0,67,1255,2,8,13484,21,5,16,50,13,45
5840,1,2,1,104,640,1,8,8372,18,5,21,0,7,40
5841,1,0,2,25,1625,2,8,8534,15,3,8,15,11,20
5842,4,0,2,18,180,0,5,4030,15,5,17,45,20,45
5843,4,2,1,113,1130,2,8,13292,24,6,9,35,4,25
5845,1,2,1,104,675,1,8,16754,9,3,8,0,19,15
5846,3,3,0,64,160,0,8,6565,1,3,17,15,19,55
5847,4,2,1,104,1210,1,8,16079,27,5,22,50,19,0
5848,4,2,1,113,910,2,5,11507,9,5,21,25,12,35
5849,10,4,3,45,1555,1,8,12395,6,3,7,30,9,25
5850,3,0,2,5,300,1,8,22153,1,3,19,35,0,35
5851,4,2,1,122,1790,2,5,10919,27,6,6,45,12,35
5852,4,3,0,66,455,1,8,13759,24,3,21,10,4,45
5853,1,2,1,106,170,0,8,6094,18,4,5,10,8,0
5854,1,3,0,67,1700,2,8,11542,21,5,9,25,13,45
5856,4,0,2,5,1365,1,8,25735,1,3,11,40,10,25
5857,4,0,2,5,1450,1,8,17471,6,3,22,50,23,0
5858,4,3,0,66,425,1,5,10844,9,6,16,30,23,35
5859,1,2,1,104,760,1,8,8372,3,6,19,0,7,40
5860,3,1,4,127,145,0,8,3858,15,6,11,35,14,0
5861,3,0,2,18,165,0,8,5694,15,3,1,30,4,15
5862,4,2,1,104,1475,1,8,17234,3,3,18,15,18,50
5863,4,2,1,118,1140,2,8,11546,9,4,9,25,4,25
5864,10,0,2,18,160,0,8,8028,3,3,7,0,9,40
5865,4,0,2,18,180,0,8,8016,15,6,19,50,22,50
5866,1,3,0,73,1435,1,8,10413,24,5,20,30,20,25
5867,1,0,2,16,665,2,8,11948,12,3,11,5,22,10
5868,4,4,3,48,90,0,5,3205,1,4,10,20,11,50
5869,3,0,2,18,170,0,8,4423,18,5,13,0,15,50
5870,10,0,2,18,160,0,8,4878,24,3,7,0,9,40
5871,3,2,1,103,310,1,8,5912,15,4,17,5,22,15
5872,1,3,0,85,1625,2,8,11411,12,5,5,50,8,55
5873,6,2,1,104,840,1,8,7618,24,6,7,0,21,0
5874,4,0,2,18,175,0,8,7229,12,4,15,15,18,10
5875,3,2,1,103,290,1,8,6147,27,6,15,10,20,0
5876,4,2,1,101,600,2,8,14237,15,6,18,25,4,25
5877,3,2,1,98,355,1,8,6101,21,3,7,45,13,40
5878,1,3,0,68,765,2,8,12324,21,5,16,50,5,35
5879,10,0,2,0,915,1,8,18387,1,3,6,40,21,55
5880,4,2,1,104,745,1,5,10262,3,6,16,0,4,25
5881,4,2,1,104,600,1,5,10262,15,6,9,0,19,0
5882,4,0,2,18,180,0,8,7229,21,4,7,10,10,10
5883,0,3,0,64,150,0,8,3807,27,6,22,50,1,20
5884,6,2,1,104,620,1,8,7695,21,3,15,15,1,35
5885,1,3,0,85,1625,2,8,12723,18,5,5,50,8,55
5886,8,4,3,48,90,0,7,2175,15,5,13,15,14,45
5887,3,2,1,104,975,1,8,6628,27,5,9,15,1,30
5888,4,2,1,122,830,2,8,13376,12,6,14,35,4,25
5889,3,3,0,64,155,0,8,4148,27,3,15,10,17,45
5890,4,2,1,113,1380,2,5,9254,27,3,5,25,4,25
5891,4,0,2,18,185,0,8,8016,24,6,18,55,22,0
5892,4,0,2,18,180,0,5,4030,1,5,17,45,20,45
5893,4,0,2,18,180,0,5,5198,12,5,17,45,20,45
5894,0,3,0,64,150,0,8,4409,15,4,19,55,22,25
5895,1,4,3,48,90,0,8,10082,1,3,13,55,15,25
5896,4,3,0,66,1200,1,5,9663,18,5,14,5,10,5
5897,8,0,2,18,160,0,8,3971,3,4,5,55,8,35
5898,3,1,4,127,140,0,8,6297,15,3,7,55,10,15
5899,8,0,2,18,160,0,7,3573,9,5,5,55,8,35
5900,4,3,0,66,510,1,5,10844,21,5,14,5,22,35
5901,3,0,2,18,165,0,8,4423,27,4,6,5,8,50
5902,4,0,2,5,435,1,8,19225,6,3,14,5,21,20
5903,3,1,4,127,145,0,8,6297,12,3,22,5,0,30
5904,8,3,0,64,140,0,8,3849,6,3,22,20,0,40
5905,6,2,1,104,450,1,8,15078,6,3,8,0,15,30
5906,3,3,0,80,265,1,8,4205,12,5,19,20,23,45
5907,1,0,2,18,170,0,8,5228,27,5,13,20,16,10
5908,6,2,1,104,840,1,8,7408,6,6,7,0,21,0
5909,4,0,2,18,175,0,5,7229,9,6,11,10,14,5
5910,4,2,1,122,830,2,5,10919,15,6,14,35,4,25
5911,4,0,2,18,175,0,5,4544,1,5,15,15,18,10
5912,4,2,1,104,1225,1,5,6540,21,3,8,0,4,25
5914,4,2,1,104,540,1,8,16079,21,5,10,0,19,0
5915,6,2,1,104,435,1,8,13377,1,6,18,15,1,30
5916,3,0,2,18,175,0,8,4823,3,6,18,55,21,50
5917,4,3,0,73,1075,1,8,14151,15,5,17,0,10,55
5918,2,3,0,66,495,1,8,6095,9,5,23,30,7,45
5919,1,2,1,104,555,1,8,12029,27,5,10,0,19,15
5920,1,3,0,80,965,1,8,4437,6,4,19,0,11,5
5921,3,0,2,18,165,0,8,3419,27,6,1,30,4,15
5922,3,0,2,18,170,0,8,3943,1,4,10,10,13,0
5923,6,2,1,104,695,1,8,13542,21,3,14,0,1,35
5924,1,2,1,103,320,1,8,7174,27,6,17,40,23,0
5925,3,4,3,48,85,0,8,7417,9,3,9,10,10,35
5926,4,2,1,97,900,2,8,16704,9,5,13,25,4,25
5927,1,3,0,64,155,0,8,4435,18,3,20,45,23,20
5929,0,0,2,18,170,0,8,3383,21,6,23,55,2,45
5930,3,3,0,64,155,0,8,4804,21,4,4,40,7,15
5931,0,0,2,18,170,0,8,3383,27,5,4,55,7,45
5932,3,3,0,77,320,1,8,6991,24,5,15,10,20,30
5933,1,2,1,97,2295,2,8,10441,9,5,5,0,19,15
5934,3,2,1,111,265,1,8,5073,21,3,7,35,12,0
5935,6,2,1,104,915,1,8,7695,21,3,10,20,1,35
5936,1,2,1,121,765,1,8,7480,24,5,20,40,9,25
5937,4,2,1,104,1505,1,5,10262,9,6,11,30,12,35
5938,4,0,2,5,750,1,8,13817,12,3,22,55,11,25
5939,4,3,0,73,575,1,8,13067,21,5,9,35,19,10
5940,8,4,3,48,90,0,7,1965,6,6,13,15,14,45
5941,3,2,1,111,560,1,8,6674,6,6,6,50,16,10
5942,1,4,3,47,710,2,8,16172,12,3,5,5,16,55
5943,6,2,1,104,385,1,5,7268,24,6,12,50,19,15
5944,4,0,2,5,315,1,8,17524,15,3,7,0,12,15
5945,6,2,1,104,450,1,8,7888,21,5,18,0,1,30
5946,3,4,3,48,90,0,8,2754,6,6,19,5,20,35
5947,1,0,2,21,715,3,8,10573,3,3,12,0,23,55
5948,6,2,1,104,440,1,8,11789,9,6,11,40,19,0
5949,4,3,0,73,1365,1,8,13067,6,5,20,25,19,10
5950,3,0,2,18,165,0,8,4238,24,3,0,40,3,25
5951,6,2,1,104,690,1,8,9794,21,5,7,30,19,0
5952,1,2,1,112,1580,2,8,7615,21,3,7,5,9,25
5953,4,2,1,113,2525,2,8,11664,21,3,10,20,4,25
5954,4,3,0,66,800,1,5,7064,1,4,6,30,19,50
5955,3,3,0,80,265,1,8,3809,15,4,19,20,23,45
5956,8,3,0,64,150,0,7,3841,18,6,17,10,19,40
5957,6,2,1,104,830,1,8,6795,27,5,11,40,1,30
5958,3,3,0,80,290,1,8,4565,24,4,15,15,20,5
5959,3,2,1,104,420,1,8,12351,9,3,18,35,1,35
5960,3,2,1,106,195,0,8,5021,18,3,21,5,0,20
5961,1,2,1,112,1220,2,8,10467,21,5,13,5,9,25
5962,1,0,2,18,165,0,8,6121,15,4,17,0,19,45
5963,8,1,4,127,140,0,8,6300,15,3,17,45,20,5
5964,0,0,2,18,170,0,8,10715,1,3,5,50,8,40
5965,1,3,0,64,150,0,8,5510,24,5,14,15,16,45
5966,4,0,2,18,185,0,5,6144,3,5,18,55,22,0
5968,1,4,3,49,1840,2,8,13253,6,3,12,45,19,25
5969,4,3,0,66,800,1,8,13941,12,5,6,30,19,50
5970,3,3,0,64,155,0,8,4488,1,4,20,20,22,55
5971,8,3,0,64,155,0,7,3841,3,6,6,55,9,30
5972,6,2,1,104,470,1,8,7575,15,5,11,25,19,15
5973,1,2,1,97,1595,2,8,9968,27,5,16,40,19,15
5974,4,2,1,97,1775,2,8,15129,9,5,13,25,19,0
5975,3,3,0,60,330,1,8,4864,6,5,7,10,12,40
5976,1,2,1,121,965,1,8,7480,3,6,17,20,9,25
5977,6,2,1,104,710,1,8,15867,6,3,7,0,18,50
5978,4,3,0,73,750,1,8,13067,21,5,9,35,22,5
5979,1,3,0,66,905,1,8,8366,9,5,16,50,7,55
5980,1,2,1,117,1820,2,8,21571,3,3,12,55,19,15
5981,0,0,2,18,170,0,8,4282,12,5,4,55,7,45
5982,1,2,1,105,1580,2,8,13591,9,5,16,55,19,15
5983,10,3,0,73,1625,1,8,7927,1,4,20,20,23,25
5984,4,2,1,104,1680,1,8,14714,3,6,15,0,19,0
5985,4,0,2,5,1275,1,5,11087,12,3,18,55,16,10
5986,1,2,1,104,1660,1,8,28322,1,3,4,0,7,40
5987,4,3,0,73,1570,1,5,9314,1,5,17,0,19,10
5988,3,2,1,103,290,1,8,7060,9,6,15,10,20,0
5989,3,1,4,127,145,0,8,7900,1,3,11,35,14,0
5990,4,4,3,48,85,0,8,5678,24,6,2,55,4,20
5991,3,3,0,90,275,1,8,4860,24,4,19,35,0,10
5992,8,4,3,48,90,0,8,2017,1,5,5,45,7,15
5993,3,3,0,90,290,1,8,5069,12,6,8,10,13,0
5994,10,3,0,73,1655,1,8,9397,9,6,7,10,10,45
5995,3,2,1,104,300,1,8,5073,6,4,10,35,15,35
5996,1,3,0,79,1040,3,8,15145,24,3,5,55,23,15
5997,6,2,1,104,600,1,8,8099,24,6,9,15,19,15
5998,1,0,2,28,480,1,8,14594,6,3,11,50,19,50
5999,3,2,1,106,185,0,8,4729,27,3,14,30,17,35
6000,3,3,0,64,155,0,8,4804,21,5,22,15,0,50
6001,4,2,1,117,440,2,5,19644,27,5,11,40,19,0
6002,1,2,1,97,1410,2,8,8656,27,3,19,45,19,15
6003,4,2,1,116,1615,2,8,13014,9,6,9,40,12,35
6004,3,2,1,111,570,1,8,6442,27,3,6,40,16,10
6005,4,2,1,104,1415,1,5,12373,9,5,13,0,12,35
6006,4,3,0,73,1730,1,5,10539,6,6,9,35,14,25
6007,4,3,0,66,800,1,5,10844,21,5,20,0,9,20
6008,10,3,0,73,965,1,8,8452,6,6,17,0,9,5
6009,3,2,1,111,835,1,8,7144,18,5,8,35,22,30
6010,8,0,2,18,170,0,8,5126,9,3,20,30,23,20
6011,6,2,1,104,390,1,8,6795,12,6,19,0,1,30
6012,4,3,0,66,775,1,5,8586,12,5,21,10,10,5
6013,8,3,0,64,145,0,7,4439,18,5,9,0,11,25
6014,8,0,2,18,175,0,7,6205,15,3,9,35,12,30
6015,3,0,2,18,175,0,8,4284,6,5,0,30,3,25
6016,4,3,0,66,425,1,8,14571,6,6,16,30,23,35
6017,0,3,0,64,150,0,8,3807,6,4,19,55,22,25
6018,8,3,0,64,160,0,8,3850,6,3,6,55,9,35
6019,8,3,0,89,435,1,8,8479,18,5,11,35,18,50
6020,6,2,1,104,720,1,8,8073,18,5,9,0,21,0
6021,3,0,2,18,170,0,8,3943,1,6,13,0,15,50
6022,3,1,4,127,145,0,8,4332,9,5,11,35,14,0
6023,8,3,0,64,150,0,8,4174,27,4,17,10,19,40
6024,1,0,2,28,1265,1,0,14594,1,3,11,50,8,55
6025,4,2,1,113,810,2,5,11507,3,6,5,30,19,0
6026,6,2,1,111,920,1,5,6093,15,6,7,10,22,30
6027,3,0,2,18,175,0,8,8033,24,3,18,25,21,20
6028,3,0,2,18,180,0,8,4823,27,6,16,55,19,55
6029,4,2,1,113,910,2,8,13292,3,6,21,25,12,35
6030,6,2,1,104,455,1,8,9526,15,6,11,40,19,15
6031,8,3,0,64,140,0,7,3815,21,3,22,20,0,40
6032,3,1,4,127,140,0,8,3597,27,6,13,15,15,35
6033,4,2,1,122,830,2,8,13376,15,6,14,35,4,25
6034,8,4,3,48,90,0,8,2017,9,5,5,45,7,15
6035,1,3,0,67,955,2,8,11853,24,3,9,25,1,20
6036,4,2,1,104,360,1,5,10262,12,6,13,0,19,0
6037,8,1,4,127,155,0,8,3859,24,3,9,30,12,5
6038,1,3,0,72,1345,2,8,12744,9,6,7,0,5,25
6039,6,2,1,115,460,2,8,18485,1,6,17,50,1,30
6040,1,3,0,78,1385,2,8,13227,6,5,9,50,8,55
6041,3,1,4,127,140,0,8,3597,21,6,19,35,21,55
6042,3,3,0,64,150,0,8,4804,12,5,15,15,17,45
6043,3,0,2,18,165,0,8,4423,15,6,6,5,8,50
6044,4,2,1,104,1295,1,5,10262,9,6,15,0,12,35
6045,8,1,4,127,135,0,7,3543,6,5,9,45,12,0
6046,3,3,0,64,160,0,8,4174,12,4,21,25,0,5
6047,8,2,1,103,375,1,8,7084,9,3,16,35,22,50
6048,1,3,0,78,1385,2,8,14960,15,5,9,50,8,55
6049,4,3,0,66,590,1,8,13339,24,3,6,30,16,20
6050,4,0,2,18,180,0,8,7229,12,4,8,20,11,20
6051,3,2,1,111,665,1,8,6818,18,5,5,5,16,10
6053,3,2,1,104,630,1,8,6316,9,6,15,0,1,30
6054,1,2,1,106,185,0,8,5201,18,6,18,5,21,10
6055,3,2,1,123,305,1,8,10958,18,5,23,30,4,35
6056,3,1,4,127,145,0,8,3858,21,6,11,35,14,0
6057,4,2,1,104,360,1,5,10262,9,6,13,0,19,0
6058,1,3,0,60,245,1,8,8996,24,5,9,10,13,15
6059,4,2,1,120,2315,2,5,8098,27,3,5,10,19,45
6060,8,1,4,127,135,0,7,3543,1,5,8,20,10,35
6061,6,2,1,104,690,1,8,10529,24,5,7,30,19,0
6062,4,2,1,104,995,1,5,7438,21,3,2,15,18,50
6063,4,2,1,104,865,1,5,12373,9,5,14,0,4,25
6064,3,0,2,18,175,0,8,4823,27,5,7,10,10,5
6065,4,0,2,18,180,0,5,5769,21,6,8,20,11,20
6066,6,2,1,104,380,1,8,9042,21,3,7,0,13,20
6067,1,2,1,121,965,1,8,4697,6,4,17,20,9,25
6068,4,3,0,66,345,1,5,10844,9,5,14,5,19,50
6069,0,0,2,18,170,0,8,8420,9,6,4,55,7,45
6070,6,2,1,111,540,1,5,7563,6,3,7,10,16,10
6071,1,2,1,121,765,1,8,7480,15,5,20,40,9,25
6072,4,0,2,18,175,0,5,4030,6,5,11,10,14,5
6073,6,2,1,111,920,1,8,6513,12,6,7,10,22,30
6074,4,3,0,77,435,1,8,8355,9,6,10,20,17,35
6075,6,2,1,113,625,2,8,16655,21,5,15,5,1,30
6076,4,3,0,66,750,1,5,10844,18,5,5,45,18,15
6077,8,3,0,64,150,0,8,3873,21,6,17,10,19,40
6078,3,3,0,64,150,0,8,5224,9,6,15,15,17,45
6079,4,3,0,66,1170,1,5,10844,15,5,16,30,12,0
6080,3,3,0,64,170,0,8,4778,3,3,5,30,8,20
6081,4,2,1,104,1320,1,8,16289,9,3,20,50,18,50
6082,1,2,1,106,170,0,8,5674,18,3,5,10,8,0
6083,1,4,3,39,1795,2,8,12854,12,3,6,0,11,55
6084,1,0,2,17,785,1,8,8425,9,3,22,0,11,5
6085,4,2,1,116,2240,2,5,9328,21,3,5,30,18,50
6086,6,2,1,104,795,1,8,17057,3,3,2,15,15,30
6087,4,0,2,18,180,0,8,7229,3,5,19,50,22,50
6088,3,2,1,104,570,1,8,14871,3,3,11,30,21,0
6089,4,2,1,99,1845,2,8,14300,27,6,12,15,19,0
6090,4,3,0,66,730,1,5,8529,12,6,21,10,9,20
6091,6,2,1,104,845,1,8,10877,9,6,4,55,19,0
6092,3,3,0,90,280,1,8,5386,21,5,17,35,22,15
6093,6,2,1,104,485,1,8,11622,27,3,10,45,18,50
6094,6,2,1,104,910,1,8,10197,27,5,3,50,19,0
6095,0,2,1,103,345,1,8,8028,21,5,16,45,22,30
6096,3,4,3,48,90,0,8,2754,1,6,12,0,13,30
6097,1,0,2,24,790,1,8,6781,3,3,8,15,21,25
6098,8,3,0,64,150,0,7,3841,21,5,17,10,19,40
6099,6,2,1,104,535,1,8,8266,6,6,10,20,19,15
6100,3,0,2,18,175,0,8,6144,24,3,7,10,10,5
6101,4,0,2,18,175,0,5,4544,24,4,11,10,14,5
6102,4,2,1,102,425,2,8,14441,3,6,5,30,12,35
6103,1,4,3,48,80,0,8,3100,12,6,21,5,22,25
6104,4,3,0,73,1080,1,8,13067,18,5,20,25,14,25
6105,4,3,0,66,1720,1,5,8529,12,6,18,55,23,35
6106,3,2,1,111,455,1,8,6442,15,5,8,35,16,10
6107,6,2,1,104,640,1,8,6480,27,6,10,20,21,0
6108,1,0,2,33,1490,1,8,11003,3,3,10,30,11,20
6109,10,0,2,18,170,0,8,4668,12,6,21,0,23,50
6110,4,3,0,66,1330,1,8,13941,9,5,6,30,4,40
6111,10,3,0,73,700,1,8,8820,12,5,7,10,18,50
6112,1,2,1,103,315,1,8,9064,9,3,17,45,23,0
6113,4,3,0,66,685,1,5,10844,6,6,8,25,19,50
6114,4,2,1,116,810,2,8,15129,18,5,5,30,19,0
6115,6,2,1,111,540,1,8,6513,9,5,7,10,16,10
6116,4,3,0,73,395,1,8,14676,9,6,17,0,23,35
6117,3,0,2,18,175,0,8,4823,18,5,7,10,10,5
6118,3,3,0,64,150,0,8,4174,12,4,15,15,17,45
6119,4,2,1,107,750,2,8,19172,9,3,15,55,4,25
6120,8,0,2,18,160,0,8,4423,12,4,5,55,8,35
6121,8,3,0,64,155,0,8,3873,12,6,6,55,9,30
6122,3,2,1,119,345,1,8,7189,3,6,21,50,3,35
6123,4,3,0,66,1330,1,8,13731,6,6,6,30,4,40
6124,4,3,0,73,1520,1,8,14151,12,5,9,35,10,55
6125,1,1,4,127,135,0,8,4667,21,5,11,40,13,55
6127,4,3,0,73,1365,1,8,11467,1,5,20,25,19,10
6128,10,4,3,45,480,1,8,12395,6,3,8,45,16,45
6129,6,2,1,111,460,1,8,7858,21,5,17,15,0,55
6130,3,3,0,64,155,0,8,4804,24,5,20,20,22,55
6131,4,3,0,73,800,1,5,13469,9,6,20,25,9,45
6132,3,2,1,106,185,0,8,7673,6,3,14,30,17,35
6133,4,3,0,73,1500,1,8,14151,9,6,17,0,18,0
6134,4,2,1,104,1295,1,5,10262,24,6,15,0,12,35
6135,4,2,1,116,1615,2,8,13014,24,6,9,40,12,35
6136,4,2,1,104,360,1,5,12373,9,5,13,0,19,0
6137,4,2,1,104,540,1,5,11399,18,5,10,0,19,0
6138,8,0,2,18,170,0,8,3971,6,5,9,30,12,20
6139,6,2,1,104,900,1,5,6007,27,6,6,0,21,0
6140,1,0,2,33,745,1,8,6383,15,3,10,30,22,55
6141,3,0,2,18,170,0,8,5740,12,5,8,30,11,20
6142,8,4,3,48,90,0,7,1965,15,6,13,15,14,45
6143,6,2,1,112,850,2,5,5935,21,3,7,10,21,20
6144,3,3,0,64,165,0,8,4174,6,4,9,35,12,20
6145,3,2,1,104,515,1,8,7738,21,3,4,45,13,20
6146,1,2,1,108,1275,2,8,10441,24,5,22,0,19,15
6147,1,4,3,48,80,0,8,3100,15,3,21,5,22,25
6148,4,2,1,104,1530,1,8,14714,6,6,17,30,19,0
6149,10,3,0,73,1550,1,8,9135,9,6,17,0,18,50
6150,1,3,0,66,1540,1,8,7893,1,4,16,50,18,30
6151,4,3,0,73,395,1,8,12121,6,5,17,0,23,35
6152,1,2,1,106,180,0,8,6094,9,6,14,10,17,10
6153,3,0,2,18,170,0,8,4423,9,6,10,10,13,0
6154,4,0,2,5,665,1,5,7832,21,3,20,35,7,40
6155,10,0,2,18,170,0,8,5403,3,4,11,30,14,20
6156,8,3,0,64,145,0,7,3841,1,4,9,0,11,25
6157,4,2,1,101,1060,2,8,11093,21,3,10,45,4,25
6158,4,0,2,18,180,0,8,7229,24,4,19,50,22,50
6159,3,0,2,18,180,0,8,4823,27,5,16,55,19,55
6160,4,3,0,73,575,1,8,11467,1,5,9,35,19,10
6161,3,3,0,60,330,1,8,6111,1,5,7,10,12,40
6162,4,3,0,73,1075,1,5,8066,9,5,17,0,10,55
6163,3,2,1,104,975,1,8,7258,27,3,4,45,21,0
6164,1,2,1,106,170,0,8,4729,27,3,5,10,8,0
6165,6,2,1,104,580,1,8,15135,6,3,9,10,18,50
6166,1,3,0,67,955,2,8,12718,24,5,9,25,1,20
6167,4,4,3,48,85,0,8,5678,18,6,2,55,4,20
6168,3,2,1,111,320,1,8,5298,24,6,6,50,12,10
6169,4,0,2,5,785,1,8,14815,6,3,11,40,0,45
6171,8,3,0,64,145,0,8,4491,18,5,9,0,11,25
6172,6,2,1,104,510,1,8,11421,27,3,10,20,18,50
6173,4,0,2,5,1420,1,8,12284,18,3,8,0,7,40
6174,4,0,2,18,165,0,8,7229,12,5,6,0,8,45
6175,3,0,2,18,175,0,8,4823,15,4,7,10,10,5
6176,4,2,1,104,450,1,5,12898,27,6,20,55,4,25
6177,6,2,1,104,835,1,8,13587,27,6,7,5,21,0
6178,4,2,1,104,1165,1,5,12373,18,5,9,0,4,25
6179,6,2,1,111,910,1,5,5999,21,3,7,10,22,20
6180,1,3,0,87,610,2,8,10907,18,5,8,20,18,30
6181,4,3,0,73,690,1,8,14151,6,6,9,35,21,5
6182,3,0,2,18,170,0,8,4591,12,5,23,30,2,20
6183,4,0,2,5,375,1,8,19225,6,3,14,5,20,20
6184,4,3,0,66,1315,1,5,9663,6,5,14,5,12,0
6185,4,3,0,66,705,1,5,10844,1,5,6,30,18,15
6186,6,2,1,104,480,1,8,13727,9,5,13,0,21,0
6187,4,3,0,73,690,1,8,14151,18,5,9,35,21,5
6188,4,2,1,104,1100,1,5,10262,27,6,18,15,12,35
6189,8,3,0,64,145,0,8,3873,12,6,9,0,11,25
6190,4,2,1,116,535,2,8,13014,24,6,19,30,4,25
6191,1,3,0,64,150,0,8,5510,21,6,14,15,16,45
6192,4,2,1,101,1060,2,8,17282,9,3,10,45,4,25
6193,6,2,1,112,695,2,8,6653,27,3,9,45,21,20
6194,3,2,1,121,315,1,8,12214,3,3,9,55,15,10
6195,1,4,3,48,90,0,8,3625,1,5,13,55,15,25
6196,3,0,2,18,180,0,8,6860,3,3,8,30,11,30
6197,2,2,1,104,540,1,8,3876,24,6,10,35,19,35
6198,10,0,2,18,165,0,8,5613,27,4,19,30,22,15
6199,1,2,1,122,1545,2,8,8971,27,3,5,55,7,40
6200,4,0,2,18,180,0,5,4030,21,5,19,50,22,50
6201,3,2,1,104,635,1,8,8075,27,3,15,0,1,35
6202,6,2,1,104,900,1,8,7005,15,6,6,0,21,0
